,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
85,BR002853006,1943-05,-28.37,-53.92,300.0,"IJUI, BR",12.0,",I",6.0,",I",4.0,",I",19430530.0,",,I",93.0,",,I,30,",270.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BR002853010,1957-11,-28.29,-53.78,200.0,"PASSO FAXINAL, BR",5.0,",I",5.0,",I",3.0,",I",19571102.0,",,I",47.8,",,I,02,",147.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BR002853013,1943-05,-28.35,-53.25,531.0,"SANTA BARBARA DO SUL, BR",8.0,",I",7.0,",I",4.0,",I",19430522.0,",,I",86.0,",,I,22,",287.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,BR002853014,1944-09,-28.73,-53.19,390.0,"SANTA CLARA DO INGAI, BR",4.0,",I",4.0,",I",1.0,",I",19440906.0,",,I",41.6,",,I,06,",58.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,BR002853023,1976-09,-28.39,-54.33,440.0,"CONDOR, BR",9.0,",I",6.0,",I",2.0,",I",19760904.0,",,I",62.0,",,I,04,",129.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,BR002853026,1977-02,-28.06,-53.07,450.0,"CHAPADA, BR",11.0,",I",9.0,",I",2.0,",I",19770211.0,",,I",56.1,",,I,11,",164.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,BR002853028,1978-04,-28.66,-53.6,440.0,"ANDERSON CLAYTON, BR",2.0,",I",2.0,",I",0.0,",I",19780419.0,",,I",14.0,",,I,19,",21.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BR002854001,1969-12,-28.11,-53.99,447.0,"BOA VISTA, BR",7.0,",I",6.0,",I",3.0,",I",19691229.0,",,I",43.0,",,I,29,",146.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,BR002854003,1943-05,-28.03,-54.34,400.0,"GIRUA, BR",10.0,",I",8.0,",I",4.0,",I",19430525.0,",,I",83.3,",,I,25,",256.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,BR002854005,1957-11,-28.73,-54.65,160.0,"PASSO MAJOR ZEFERINO, BR",3.0,",I",3.0,",I",2.0,",I",19571101.0,",,I",142.4,",,I,01,",192.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,BR002854006,1959-09,-28.21,-54.6,160.0,"PASSO VIOLA, BR",10.0,",I",8.0,",I",2.0,",I",19590926.0,",,I",78.0,",,I,26,",172.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,BR002854012,1976-10,-28.79,-54.45,300.0,"COIMBRA, BR",10.0,",I",7.0,",I",1.0,",I",19761031.0,",,I",38.0,",,I,31,",92.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,BR002854013,1983-02,-28.91,-54.06,530.0,"SAO BERNARDO, BR",5.0,",I",5.0,",I",5.0,",I",19830226.0,",,I",108.0,",,I,26,",338.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,BR002855001,1949-04,-28.18,-55.64,60.0,"GARRUCHOS, BR",3.0,",I",3.0,",I",1.0,",I",19490424.0,",,I",51.0,",,I,24,",73.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,BR002855002,1957-11,-28.21,-55.32,80.0,"PASSO DO SARMENTO, BR",6.0,",I",6.0,",I",1.0,",I",19571122.0,",,I",58.0,",,I,22,",144.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,BR002855004,1978-09,-28.68,-55.58,50.0,"PASSO DO NOVO, BR",5.0,",I",4.0,",I",1.0,",I",19780920.0,",,I",32.0,",,I,20,",94.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,BR002855005,1963-11,-29.0,-55.68,140.0,"FAZENDA SANTA CECILIA DO BUTUI, BR",4.0,",I",4.0,",I",0.0,",I",19631127.0,",,I",20.0,",,I,27,",61.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,BR002855006,1945-04,-28.88,-55.65,140.0,"FAZENDA SAO RAFAEL, BR",3.0,",I",1.0,",I",0.0,",I",19450428.0,",,I",24.0,",,I,28,",25.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,BR002855007,1983-02,-28.51,-55.23,200.0,"SANTO ANTONIO DAS MISSOES, BR",6.0,",I",6.0,",I",4.0,",I",19830216.0,",,I",85.6,",,I,16,",269.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BR002856002,1970-04,-28.62,-56.03,50.0,"PASSO SAO BORJA, BR",2.0,",I",1.0,",I",0.0,",I",19700415.0,",,I",8.6,",,I,15,",10.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,BR002856006,1985-03,-28.63,-56.04,50.0,"PASSO SAO BORJA, BR",6.0,",I",6.0,",I",2.0,",I",19850325.0,",,I",131.7,",,I,25,",222.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,BR002856007,1986-04,-28.95,-56.32,20.0,"CUNHA, BR",2.0,",I",2.0,",I",1.0,",I",19860425.0,",,I",32.7,",,I,25,",35.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,BR002949001,1976-12,-29.2,-49.96,60.0,"PRAIA GRANDE, BR",8.0,",I",7.0,",I",2.0,",I",19761215.0,",,I",31.6,",,I,15,",97.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,BR002949003,1976-04,-29.12,-49.64,16.0,"SOMBRIO, BR",6.0,",I",4.0,",I",0.0,",I",19760405.0,",,I",10.8,",,I,05,",29.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,BR002950016,1976-04,-29.88,-50.79,77.0,"GLORINHA, BR",9.0,",I",6.0,",I",0.0,",I",19760411.0,",,I",16.4,",,I,11,",65.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,BR002950031,1944-01,-29.82,-50.52,80.0,"SANTO ANTONIO, BR",11.0,",I",10.0,",I",3.0,",I",19440108.0,",,I",43.0,",,I,08,",212.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,BR002950038,1974-01,-29.57,-50.06,40.0,"TERRA DE AREIA, BR",5.0,",I",5.0,",I",0.0,",I",19740121.0,",,I",6.0,",,I,21,",21.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,BR002950044,1941-01,-29.28,-50.66,740.0,"SALTO, BR",7.0,",I",6.0,",I",2.0,",I",19410116.0,",,I",65.6,",,I,16,",136.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,BR002950056,1983-03,-29.25,-50.07,200.0,"MAE DOS HOMENS, BR",9.0,",I",6.0,",I",0.0,",I",19830328.0,",,I",21.1,",,I,28,",101.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,BR002950059,1991-09,-29.82,-50.74,0.0,"AGROPECUARIA ANJU, BR",9.0,",I",5.0,",I",0.0,",I",19910919.0,",,I",11.4,",,I,19,",43.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,BR002950060,1991-09,-29.82,-50.51,0.0,"SANTO ANTONIO DA PATRULHA, BR",11.0,",I",8.0,",I",0.0,",I",19910919.0,",,I",16.2,",,I,19,",66.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,BR002950061,1991-09,-29.85,-50.91,0.0,"MORUNGAVA, BR",9.0,",I",5.0,",I",0.0,",I",19910919.0,",,I",16.8,",,I,19,",51.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,BR002950062,1991-09,-29.9,-50.63,0.0,"FAZENDA N.SRA.CONCEI AO, BR",8.0,",I",4.0,",I",0.0,",I",19910919.0,",,I",12.4,",,I,19,",32.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,BR002951010,1943-05,-29.23,-51.85,60.0,"ENCANTADO, BR",8.0,",I",6.0,",I",2.0,",I",19430530.0,",,I",93.2,",,I,30,",222.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,BR002951018,1939-11,-29.47,-51.97,40.0,"LAJEADO, BR",13.0,",I",9.0,",I",3.0,",I",19391126.0,",,I",65.4,",,I,26,",195.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,BR002951021,1943-05,-29.67,-51.43,15.0,"MONTENEGRO, BR",6.0,",I",4.0,",I",2.0,",I",19430530.0,",,I",86.0,",,I,30,",172.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,BR002951022,1943-05,-29.33,-51.19,80.0,"NOVA PALMIRA, BR",11.0,",I",7.0,",I",1.0,",I",19430530.0,",,I",87.9,",,I,30,",147.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,BR002951024,1970-03,-29.82,-51.38,15.0,"PORTO GARIBALDI, BR",10.0,",I",9.0,",I",2.0,",I",19700311.0,",,I",58.0,",,I,11,",163.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,BR002951025,1942-04,-29.95,-51.72,13.0,"SAO JERONIMO, BR",4.0,",I",2.0,",I",0.0,",I",19420430.0,",,I",4.8,",,I,30,",12.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,BR002951027,1970-01,-29.37,-51.37,140.0,"SAO VENDELINO, BR",9.0,",I",8.0,",I",0.0,",I",19700106.0,",,I",19.6,",,I,06,",88.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,BR002951028,1964-09,-29.82,-51.5,20.0,"SAPUCAIA DO SUL, BR",12.0,",I",6.0,",I",1.0,",I",19640901.0,",,I",44.6,",,I,01,",110.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,BR002951040,1941-01,-29.63,-51.0,20.0,"TOCA, BR",14.0,",I",10.0,",I",1.0,",I",19410116.0,",,I",26.5,",,I,16,",87.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,BR002951067,1985-09,-29.95,-51.63,21.0,"CHARQUEADAS, BR",11.0,",I",9.0,",I",4.0,",I",19850920.0,",,I",35.6,",,I,20,",167.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,BR002951070,1987-03,-29.17,-51.87,240.0,"MUCUM, BR",5.0,",I",4.0,",I",0.0,",I",19870326.0,",,I",20.9,",,I,26,",54.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,BR002952001,1986-04,-28.98,-52.37,620.0,"BARROS CASSAL, BR",10.0,",I",10.0,",I",4.0,",I",19860414.0,",,I",42.0,",,I,14,",216.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,BR002952003,1965-12,-29.72,-52.89,80.0,"BOTUCARAI, BR",8.0,",I",8.0,",I",5.0,",I",19651203.0,",,I",75.0,",,I,03,",272.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,BR002952010,1943-05,-29.98,-52.35,15.0,"RIO PARDO, BR",8.0,",I",5.0,",I",1.0,",I",19430529.0,",,I",68.0,",,I,29,",130.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,BR002952034,1985-08,-29.67,-52.77,40.0,"CANDELARIA, BR",17.0,",I",11.0,",I",3.0,",I",19850808.0,",,I",67.3,",,I,08,",229.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,BR002953008,1943-05,-29.63,-53.35,25.0,"DONA FRANCISCA PCD, BR",8.0,",I",3.0,",I",3.0,",I",19430529.0,",,I",32.0,",,I,29,",91.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,BR002953030,1976-07,-29.09,-53.82,469.0,"TUPANCIRETA, BR",5.0,",I",4.0,",I",0.0,",I",19760712.0,",,I",18.4,",,I,12,",42.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,BR002953037,1986-05,-30.01,-53.02,20.0,"PASSO SAO LOURENCO, BR",4.0,",I",4.0,",I",1.0,",I",19860529.0,",,I",117.0,",,I,29,",147.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,BR002954001,1943-05,-29.88,-54.82,100.0,"CACEQUI, BR",7.0,",I",7.0,",I",2.0,",I",19430529.0,",,I",45.4,",,I,29,",112.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,BR002954004,1959-08,-29.37,-54.73,300.0,"ERNESTO ALVES, BR",9.0,",I",7.0,",I",2.0,",I",19590827.0,",,I",77.0,",,I,27,",159.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,BR002954005,1966-09,-29.36,-54.5,300.0,"FURNAS DO SEGREDO, BR",8.0,",I",6.0,",I",1.0,",I",19660911.0,",,I",47.4,",,I,11,",114.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,BR002954007,1957-10,-29.49,-54.69,100.0,"JAGUARI, BR",10.0,",I",7.0,",I",0.0,",I",19571019.0,",,I",22.8,",,I,19,",75.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,BR002954010,1957-10,-29.67,-54.47,40.0,"PONTE TOROPI, BR",8.0,",I",6.0,",I",2.0,",I",19571025.0,",,I",33.0,",,I,25,",88.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,BR002954019,1976-06,-29.85,-54.07,408.0,"QUEVEDOS, BR",10.0,",I",9.0,",I",0.0,",I",19760626.0,",,I",18.4,",,I,26,",80.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,BR002954020,1976-08,-29.19,-54.86,420.0,"SANTIAGO, BR",2.0,",I",1.0,",I",0.0,",I",19760828.0,",,I",8.2,",,I,28,",8.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,BR002954030,1983-02,-29.25,-54.6,370.0,"FLORIDA, BR",6.0,",I",6.0,",I",3.0,",I",19830215.0,",,I",85.2,",,I,15,",217.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,BR002954031,1983-02,-29.08,-54.51,420.0,"ESQUINA DOS LIMA STA.BARBARA, BR",8.0,",I",5.0,",I",3.0,",I",19830226.0,",,I",75.0,",,I,26,",218.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,BR002954032,1984-05,-29.65,-54.43,40.0,"PONTE TOROPI II, BR",5.0,",I",4.0,",I",3.0,",I",19840521.0,",,I",200.8,",,I,21,",327.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,BR002955002,1959-07,-29.2,-55.47,100.0,"CACHOEIRA SANTA CECILIA, BR",5.0,",I",2.0,",I",0.0,",I",19590729.0,",,I",24.3,",,I,29,",49.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,BR002955003,1943-09,-29.5,-55.78,94.0,"ESTA AO DO TIGRE, BR",9.0,",I",6.0,",I",1.0,",I",19430911.0,",,I",40.5,",,I,11,",82.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,BR002955006,1969-10,-29.46,-55.29,100.0,"PONTE DO MIRACATU, BR",5.0,",I",4.0,",I",0.0,",I",19691029.0,",,I",21.8,",,I,29,",34.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,BR002955007,1969-10,-29.05,-55.15,380.0,"UNISTALDA, BR",3.0,",I",3.0,",I",1.0,",I",19691022.0,",,I",50.9,",,I,22,",85.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,BR002955008,1976-08,-29.59,-55.48,80.0,"MANOEL VIANA PCD, BR",9.0,",I",7.0,",I",1.0,",I",19760808.0,",,I",55.8,",,I,08,",125.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,BR002955013,1986-01,-29.78,-55.77,80.0,"ALEGRETE ELETROSUL, BR",9.0,",I",7.0,",I",4.0,",I",19860131.0,",,I",78.5,",,I,31,",204.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,BR002956002,1951-08,-29.77,-56.03,100.0,"ESTANCIA POSTO VELHO, BR",5.0,",I",5.0,",I",1.0,",I",19510827.0,",,I",32.0,",,I,27,",59.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,BR002956003,1951-07,-29.6,-56.1,150.0,"FAZENDA TRES CAPOES, BR",1.0,",I",0.0,",I",0.0,",I",19510707.0,",,I",2.1,",,I,07,",2.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,BR002956005,1934-01,-29.12,-56.56,35.0,"ITAQUI, BR",4.0,",I",3.0,",I",1.0,",I",19340122.0,",,I",82.2,",,I,22,",97.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,BR002956006,1969-11,-29.31,-56.05,60.0,"PASSO MARIANO PINTO PCD, BR",4.0,",I",4.0,",I",2.0,",I",19691105.0,",,I",63.6,",,I,05,",130.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,BR002956007,1943-05,-29.77,-56.52,120.0,"PLANO ALTO, BR",11.0,",I",9.0,",I",4.0,",I",19430507.0,",,I",86.0,",,I,07,",322.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,BR002956008,1976-06,-29.47,-56.68,90.0,"JOAO ARREGUI, BR",1.0,",I",1.0,",I",1.0,",I",19760605.0,",,I",55.0,",,I,05,",55.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,BR002956009,1986-05,-29.64,-56.09,150.0,"FAZENDA TRES CAPOES, BR",6.0,",I",6.0,",I",3.0,",I",19860524.0,",,I",100.6,",,I,24,",214.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,BR002957005,1983-04,-29.783,-57.033,78.0,"URUGUAIANA AEROPOR, BR",7.0,"5,S",4.0,"5,S",0.0,"5,S",19830413.0,",5,S",23.1,"5,,S,13,",50.8,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,BR003050002,1974-01,-30.25,-50.51,3.0,"PALMARES DO SUL, BR",2.0,",I",2.0,",I",0.0,",I",19740126.0,",,I",4.8,",,I,26,",7.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,BR003050007,1983-02,-30.67,-50.54,2.0,"SOLIDAO, BR",12.0,",I",8.0,",I",3.0,",I",19830227.0,",,I",59.0,",,I,27,",191.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,BR003050008,1991-08,-30.05,-50.7,0.0,"LOMBAS, BR",7.0,",I",3.0,",I",1.0,",I",19910806.0,",,I",29.8,",,I,06,",60.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,BR003051002,1976-09,-30.88,-51.78,27.0,"BANHADO DO COLEGIO, BR",8.0,",I",8.0,",I",0.0,",I",19760907.0,",,I",23.2,",,I,07,",118.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,BR003051004,1976-09,-30.6,-51.75,120.0,"CERRO GRANDE, BR",9.0,",I",8.0,",I",2.0,",I",19760907.0,",,I",50.2,",,I,07,",139.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,BR003051005,1967-01,-30.11,-51.65,40.0,"GUAIBA COUNTRY CLUB, BR",10.0,",I",9.0,",I",3.0,",I",19670121.0,",,I",39.7,",,I,21,",159.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,BR003051016,1976-09,-30.87,-51.79,65.0,"CAMAQUA, BR",9.0,",I",7.0,",I",2.0,",I",19760907.0,",,I",52.0,",,I,07,",149.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,BR003051017,1976-07,-30.77,-51.66,25.0,"FAZENDA DA BOA VISTA, BR",8.0,",I",8.0,",I",2.0,",I",19760713.0,",,I",50.2,",,I,13,",160.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,BR003051022,1977-07,-30.82,-51.86,35.0,"BARRAGEM DO DURO, BR",16.0,",I",15.0,",I",2.0,",I",19770713.0,",,I",74.0,",,I,13,",289.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,BR003051023,1976-04,-30.3,-51.31,5.0,"BARRA DO RIBEIRO, BR",9.0,",I",8.0,",I",0.0,",I",19760402.0,",,I",23.5,",,I,02,",77.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,BR003051031,1983-02,-30.16,-51.94,60.0,"BUTIA, BR",10.0,",I",8.0,",I",1.0,",I",19830216.0,",,I",25.4,",,I,16,",118.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,BR003051035,1986-02,-30.38,-51.05,20.0,"FAROL DE ITAPUA, BR",9.0,",I",8.0,",I",1.0,",I",19860210.0,",,I",39.0,",,I,10,",123.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,BR003052011,1969-12,-30.42,-52.07,300.0,"QUITERIA, BR",5.0,",I",5.0,",I",2.0,",I",19691222.0,",,I",38.8,",,I,22,",105.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,BR003052012,1977-03,-30.62,-52.81,400.0,"SERRA DOS PEDROSAS, BR",5.0,",I",5.0,",I",1.0,",I",19770328.0,",,I",90.0,",,I,28,",128.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,BR003052016,1986-04,-30.2,-52.37,40.0,"PANTANO GRANDE, BR",2.0,",I",2.0,",I",0.0,",I",19860425.0,",,I",6.7,",,I,25,",13.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
